team_name,weather_metric,match_metric,average_weather_metric,average_match_metric,team_average_match_metric,team_average_weather_metric,correlation
Aston Villa,total_rainfall_amount_previous_hour,team_match_high_press_shots_conceded,0.11250610649731316,2.6123860677083335,3.526315789473684,0.034210526315789476,-0.025658074694095936
Aston Villa,total_rainfall_amount_previous_hour,team_match_passing_ratio,0.11250610649731316,0.6136391983608814,0.6579641458630217,0.034210526315789476,0.22492454430608122
Aston Villa,wind_speed_10m,team_match_directness,4.286630841882429,0.8533870051767677,0.8771655271052631,4.03421052631579,0.19418513641853888
Aston Villa,wind_speed_10m,team_match_pace_towards_goal,4.286630841882429,2.711043596569112,2.594095515443657,4.03421052631579,-0.12093576760561771
Aston Villa,wind_speed_10m,team_match_gk_pass_distance,4.286630841882429,43.0381615764974,31.36817015789474,4.03421052631579,0.18824077568812225
Aston Villa,wind_speed_10m,team_match_gk_long_pass_ratio,4.286630841882429,0.3935310848294425,0.4927650577146751,4.03421052631579,-0.3655420561199478
Aston Villa,wind_speed_10m,team_match_ball_in_play_time,4.286630841882429,53.375021955403646,55.91494234210527,4.03421052631579,-0.19937806814314182
Aston Villa,wind_speed_10m,team_match_dribble_ratio,4.286630841882429,0.5133860948715331,0.5430859433015812,4.03421052631579,-0.2680022866639125
Aston Villa,wind_speed_10m,team_match_high_press_shots_conceded,4.286630841882429,2.6123860677083335,3.526315789473684,4.03421052631579,-0.06851699432066266
Aston Villa,wind_speed_10m,team_match_passing_ratio,4.286630841882429,0.6136391983608814,0.6579641458630217,4.03421052631579,-0.19328023692341442
Aston Villa,wind_gust_10m,team_match_directness,8.550284969874614,0.8533870051767677,0.8771655271052631,8.557894736842107,0.06377849467982392
Aston Villa,wind_gust_10m,team_match_pace_towards_goal,8.550284969874614,2.711043596569112,2.594095515443657,8.557894736842107,-0.13537858040628833
Aston Villa,wind_gust_10m,team_match_gk_pass_distance,8.550284969874614,43.0381615764974,31.36817015789474,8.557894736842107,0.29887363778638193
Aston Villa,wind_gust_10m,team_match_gk_long_pass_ratio,8.550284969874614,0.3935310848294425,0.4927650577146751,8.557894736842107,-0.24829482397289487
